Rowid_,CELL_ID,COUNT,AREA,MAX
,14496,4,2500.000000000000000,1
,14497,4,2500.000000000000000,1
,14498,4,2500.000000000000000,1
,14499,4,2500.000000000000000,1
,14500,2,1250.000000000000000,1
,14531,4,2500.000000000000000,1
,14591,4,2500.000000000000000,1
,14622,1,625.000000000000000,2
,14623,7,4375.000000000000000,2
,14624,2,1250.000000000000000,1
,14647,4,2500.000000000000000,2
,14768,4,2500.000000000000000,1
,14769,4,2500.000000000000000,1
,14770,2,1250.000000000000000,1
,14776,3,1875.000000000000000,1
,14777,4,2500.000000000000000,1
,14778,1,625.000000000000000,1
,14789,2,1250.000000000000000,1
,14790,2,1250.000000000000000,1
,14820,4,2500.000000000000000,1
,14880,4,2500.000000000000000,1
,14910,1,625.000000000000000,2
,14911,3,1875.000000000000000,2
,14913,2,1250.000000000000000,1
,14914,4,2500.000000000000000,1
,14936,4,2500.000000000000000,2
,14942,3,1875.000000000000000,2
,14943,4,2500.000000000000000,2
,14944,1,625.000000000000000,2
,15059,2,1250.000000000000000,1
,15060,4,2500.000000000000000,1
,15061,4,2500.000000000000000,1
,15062,4,2500.000000000000000,1
,15063,4,2500.000000000000000,1
,15064,4,2500.000000000000000,1
,15065,1,625.000000000000000,1
,15079,3,1875.000000000000000,1
,15080,1,625.000000000000000,1
,15109,4,2500.000000000000000,1
,15168,2,1250.000000000000000,1
,15169,2,1250.000000000000000,1
,15198,1,625.000000000000000,2
,15199,3,1875.000000000000000,2
,15204,4,2500.000000000000000,1
,15205,4,2500.000000000000000,1
,15206,2,1250.000000000000000,1
,15225,3,1875.000000000000000,2
,15226,4,2500.000000000000000,2
,15227,4,2500.000000000000000,2
,15228,4,2500.000000000000000,2
,15229,4,2500.000000000000000,2
,15230,4,2500.000000000000000,2
,15231,1,625.000000000000000,2
,15233,4,2500.000000000000000,2
,15369,4,2500.000000000000000,1
,15399,4,2500.000000000000000,1
,15457,1,625.000000000000000,1
,15458,3,1875.000000000000000,1
,15486,1,625.000000000000000,2
,15487,3,1875.000000000000000,2
,15495,2,1250.000000000000000,1
,15496,4,2500.000000000000000,1
,15497,1,625.000000000000000,1
,15523,4,2500.000000000000000,2
,15524,3,1875.000000000000000,2
,15527,1,625.000000000000000,1
,15528,2,1250.000000000000000,1
,15659,4,2500.000000000000000,1
,15687,1,625.000000000000000,1
,15688,3,1875.000000000000000,1
,15746,2,1250.000000000000000,1
,15747,2,1250.000000000000000,1
,15774,1,625.000000000000000,2
,15775,3,1875.000000000000000,2
,15786,3,1875.000000000000000,1
,15787,4,2500.000000000000000,1
,15788,4,2500.000000000000000,1
,15789,1,625.000000000000000,1
,15813,1,625.000000000000000,2
,15814,3,1875.000000000000000,2
,15816,4,2500.000000000000000,1
,15948,4,2500.000000000000000,1
,15975,2,1250.000000000000000,1
,15976,3,1875.000000000000000,1
,16035,4,2500.000000000000000,1
,16063,4,2500.000000000000000,2
,16078,3,1875.000000000000000,1
,16079,1,625.000000000000000,1
,16103,4,2500.000000000000000,2
,16105,4,2500.000000000000000,1
,16237,1,625.000000000000000,1
,16238,3,1875.000000000000000,1
,16264,4,2500.000000000000000,1
,16324,4,2500.000000000000000,1
,16352,4,2500.000000000000000,2
,16368,3,1875.000000000000000,1
,16369,1,625.000000000000000,1
,16392,5,3125.000000000000000,2
,16393,4,2500.000000000000000,1
,16394,3,1875.000000000000000,1
,16527,4,2500.000000000000000,1
,16553,5,3125.000000000000000,1
,16613,1,625.000000000000000,1
,16614,3,1875.000000000000000,1
,16640,4,2500.000000000000000,2
,16658,3,1875.000000000000000,1
,16659,1,625.000000000000000,1
,16681,1,625.000000000000000,1
,16682,3,1875.000000000000000,1
,16817,4,2500.000000000000000,1
,16842,1,625.000000000000000,1
,16843,3,1875.000000000000000,1
,16903,4,2500.000000000000000,1
,16929,4,2500.000000000000000,2
,16948,3,1875.000000000000000,1
,16949,1,625.000000000000000,1
,16971,1,625.000000000000000,1
,16972,3,1875.000000000000000,1
,17106,4,2500.000000000000000,1
,17131,2,1250.000000000000000,1
,17132,2,1250.000000000000000,1
,17192,4,2500.000000000000000,1
,17218,4,2500.000000000000000,2
,17238,3,1875.000000000000000,1
,17239,1,625.000000000000000,1
,17261,1,625.000000000000000,1
,17262,4,2500.000000000000000,1
,17263,4,2500.000000000000000,1
,17395,4,2500.000000000000000,1
,17421,2,1250.000000000000000,1
,17422,4,2500.000000000000000,1
,17423,2,1250.000000000000000,1
,17481,2,1250.000000000000000,1
,17482,2,1250.000000000000000,1
,17508,4,2500.000000000000000,2
,17509,1,625.000000000000000,2
,17528,3,1875.000000000000000,1
,17529,1,625.000000000000000,1
,17553,4,2500.000000000000000,1
,17554,4,2500.000000000000000,1
,17555,4,2500.000000000000000,1
,17556,4,2500.000000000000000,1
,17557,4,2500.000000000000000,1
,17558,4,2500.000000000000000,1
,17559,4,2500.000000000000000,1
,17560,2,1250.000000000000000,1
,17684,4,2500.000000000000000,1
,17712,2,1250.000000000000000,1
,17713,2,1250.000000000000000,1
,17770,4,2500.000000000000000,1
,17771,1,625.000000000000000,1
,17797,1,625.000000000000000,2
,17798,3,1875.000000000000000,2
,17818,3,1875.000000000000000,1
,17819,1,625.000000000000000,1
,17849,4,2500.000000000000000,1
,17973,2,1250.000000000000000,1
,17974,2,1250.000000000000000,1
,18002,4,2500.000000000000000,1
,18060,4,2500.000000000000000,1
,18086,4,2500.000000000000000,2
,18108,3,1875.000000000000000,1
,18109,1,625.000000000000000,1
,18139,5,3125.000000000000000,1
,18140,4,2500.000000000000000,1
,18141,4,2500.000000000000000,1
,18142,4,2500.000000000000000,1
,18263,4,2500.000000000000000,1
,18291,4,2500.000000000000000,1
,18348,1,625.000000000000000,1
,18349,3,1875.000000000000000,1
,18373,2,1250.000000000000000,2
,18374,4,2500.000000000000000,2
,18375,1,625.000000000000000,2
,18398,3,1875.000000000000000,1
,18399,1,625.000000000000000,1
,18431,4,2500.000000000000000,1
,18552,4,2500.000000000000000,1
,18580,4,2500.000000000000000,1
,18637,4,2500.000000000000000,1
,18661,2,1250.000000000000000,2
,18662,2,1250.000000000000000,2
,18688,3,1875.000000000000000,1
,18689,1,625.000000000000000,1
,18720,4,2500.000000000000000,1
,18731,2,1250.000000000000000,1
,18732,4,2500.000000000000000,1
,18733,4,2500.000000000000000,1
,18734,4,2500.000000000000000,1
,18735,2,1250.000000000000000,1
,18736,6,3750.000000000000000,1
,18737,4,2500.000000000000000,1
,18738,4,2500.000000000000000,1
,18739,2,1250.000000000000000,1
,18747,1,625.000000000000000,1
,18748,4,2500.000000000000000,1
,18749,3,1875.000000000000000,1
,18758,2,1250.000000000000000,1
,18759,1,625.000000000000000,1
,18841,4,2500.000000000000000,1
,18866,3,1875.000000000000000,1
,18867,4,2500.000000000000000,1
,18868,6,3750.000000000000000,1
,18925,1,625.000000000000000,1
,18926,3,1875.000000000000000,1
,18949,2,1250.000000000000000,2
,18950,2,1250.000000000000000,2
,18978,3,1875.000000000000000,1
,18979,1,625.000000000000000,1
,19009,4,2500.000000000000000,1
,19016,3,1875.000000000000000,1
,19017,4,2500.000000000000000,1
,19018,4,2500.000000000000000,1
,19019,4,2500.000000000000000,1
,19020,2,1250.000000000000000,1
,19023,1,625.000000000000000,1
,19024,2,1250.000000000000000,1
,19028,2,1250.000000000000000,1
,19029,4,2500.000000000000000,1
,19035,4,2500.000000000000000,1
,19036,4,2500.000000000000000,1
,19038,4,2500.000000000000000,1
,19046,3,1875.000000000000000,1
,19047,2,1250.000000000000000,1
,19130,4,2500.000000000000000,1
,19155,4,2500.000000000000000,1
,19215,4,2500.000000000000000,1
,19216,4,2500.000000000000000,1
,19217,2,1250.000000000000000,1
,19238,4,2500.000000000000000,2
,19268,3,1875.000000000000000,1
,19269,4,2500.000000000000000,1
,19270,4,2500.000000000000000,1
,19271,4,2500.000000000000000,1
,19272,4,2500.000000000000000,1
,19273,4,2500.000000000000000,1
,19274,2,1250.000000000000000,1
,19281,5,3125.000000000000000,1
,19282,4,2500.000000000000000,1
,19283,4,2500.000000000000000,1
,19299,4,2500.000000000000000,1
,19304,3,1875.000000000000000,1
,19305,1,625.000000000000000,1
,19318,2,1250.000000000000000,1
,19319,3,1875.000000000000000,1
,19323,4,2500.000000000000000,1
,19324,1,625.000000000000000,1
,19327,4,2500.000000000000000,1
,19332,1,625.000000000000000,1
,19333,4,2500.000000000000000,1
,19334,4,2500.000000000000000,1
,19335,1,625.000000000000000,1
,19419,4,2500.000000000000000,1
,19444,4,2500.000000000000000,1
,19505,4,2500.000000000000000,1
,19527,4,2500.000000000000000,2
,19563,3,1875.000000000000000,1
,19564,4,2500.000000000000000,1
,19565,3,1875.000000000000000,1
,19570,4,2500.000000000000000,1
,19588,2,1250.000000000000000,1
,19589,2,1250.000000000000000,1
,19592,3,1875.000000000000000,1
,19593,1,625.000000000000000,1
,19608,1,625.000000000000000,1
,19609,4,2500.000000000000000,1
,19610,4,2500.000000000000000,1
,19611,5,3125.000000000000000,1
,19616,2,1250.000000000000000,1
,19617,4,2500.000000000000000,1
,19618,4,2500.000000000000000,1
,19619,4,2500.000000000000000,1
,19620,4,2500.000000000000000,1
,19621,3,1875.000000000000000,1
,19708,4,2500.000000000000000,1
,19733,4,2500.000000000000000,1
,19794,4,2500.000000000000000,1
,19816,4,2500.000000000000000,2
,19854,1,625.000000000000000,1
,19855,4,2500.000000000000000,1
,19856,4,2500.000000000000000,1
,19857,4,2500.000000000000000,1
,19858,4,2500.000000000000000,1
,19859,1,625.000000000000000,1
,19878,4,2500.000000000000000,1
,19879,2,1250.000000000000000,1
,19880,4,2500.000000000000000,1
,19881,1,625.000000000000000,1
,19997,4,2500.000000000000000,1
,20022,4,2500.000000000000000,1
,20082,1,625.000000000000000,1
,20083,3,1875.000000000000000,1
,20104,1,625.000000000000000,2
,20105,3,1875.000000000000000,2
,20167,4,2500.000000000000000,1
,20168,2,1250.000000000000000,1
,20286,4,2500.000000000000000,1
,20311,4,2500.000000000000000,1
,20371,4,2500.000000000000000,1
,20393,4,2500.000000000000000,2
,20575,4,2500.000000000000000,1
,20599,2,1250.000000000000000,1
,20600,2,1250.000000000000000,1
,20601,1,625.000000000000000,1
,20602,4,2500.000000000000000,1
,20660,4,2500.000000000000000,1
,20679,1,625.000000000000000,2
,20680,4,2500.000000000000000,2
,20681,4,2500.000000000000000,2
,20682,1,625.000000000000000,2
,20863,4,2500.000000000000000,1
,20888,4,2500.000000000000000,1
,20889,4,2500.000000000000000,1
,20890,4,2500.000000000000000,1
,20891,2,1250.000000000000000,1
,20892,2,1250.000000000000000,1
,20949,1,625.000000000000000,1
,20950,3,1875.000000000000000,1
,20967,1,625.000000000000000,2
,20968,3,1875.000000000000000,2
,21152,4,2500.000000000000000,1
,21179,2,1250.000000000000000,1
,21180,4,2500.000000000000000,1
,21239,4,2500.000000000000000,1
,21254,1,625.000000000000000,2
,21255,4,2500.000000000000000,2
,21256,3,1875.000000000000000,2
,21441,4,2500.000000000000000,1
,21469,4,2500.000000000000000,1
,21528,4,2500.000000000000000,1
,21538,3,1875.000000000000000,2
,21539,4,2500.000000000000000,2
,21540,4,2500.000000000000000,2
,21541,4,2500.000000000000000,2
,21542,4,2500.000000000000000,2
,21543,3,1875.000000000000000,2
,21729,3,1875.000000000000000,1
,21730,1,625.000000000000000,1
,21758,2,1250.000000000000000,1
,21759,4,2500.000000000000000,1
,21817,1,625.000000000000000,1
,21818,5,3125.000000000000000,1
,21819,2,1250.000000000000000,1
,21824,4,2500.000000000000000,2
,21825,3,1875.000000000000000,2
,21826,4,2500.000000000000000,2
,21827,1,625.000000000000000,2
,22018,4,2500.000000000000000,1
,22048,2,1250.000000000000000,1
,22049,4,2500.000000000000000,1
,22050,2,1250.000000000000000,1
,22108,4,2500.000000000000000,1
,22112,4,2500.000000000000000,2
,22114,1,625.000000000000000,2
,22307,4,2500.000000000000000,1
,22339,2,1250.000000000000000,1
,22340,2,1250.000000000000000,1
,22397,4,2500.000000000000000,1
,22401,4,2500.000000000000000,2
,22595,2,1250.000000000000000,1
,22596,2,1250.000000000000000,1
,22629,2,1250.000000000000000,1
,22630,2,1250.000000000000000,1
,22686,4,2500.000000000000000,2
,22687,6,3750.000000000000000,2
,22688,1,625.000000000000000,2
,22689,2,1250.000000000000000,2
,22690,2,1250.000000000000000,2
,22884,4,2500.000000000000000,1
,22919,3,1875.000000000000000,1
,22920,1,625.000000000000000,1
,22975,4,2500.000000000000000,2
,22977,3,1875.000000000000000,2
,22978,3,1875.000000000000000,2
,23172,4,2500.000000000000000,1
,23209,4,2500.000000000000000,1
,23263,4,2500.000000000000000,2
,23264,3,1875.000000000000000,2
,23460,4,2500.000000000000000,1
,23498,4,2500.000000000000000,1
,23549,1,625.000000000000000,2
,23550,4,2500.000000000000000,2
,23551,4,2500.000000000000000,2
,23748,3,1875.000000000000000,1
,23749,1,625.000000000000000,1
,23787,4,2500.000000000000000,1
,23836,2,1250.000000000000000,2
,23838,4,2500.000000000000000,2
,24037,4,2500.000000000000000,1
,24076,4,2500.000000000000000,1
,24124,2,1250.000000000000000,2
,24125,2,1250.000000000000000,2
,24126,4,2500.000000000000000,2
,24127,2,1250.000000000000000,2
,24325,3,1875.000000000000000,1
,24326,1,625.000000000000000,1
,24364,3,1875.000000000000000,1
,24365,1,625.000000000000000,1
,24413,4,2500.000000000000000,2
,24614,4,2500.000000000000000,1
,24653,1,625.000000000000000,1
,24654,4,2500.000000000000000,1
,24655,4,2500.000000000000000,1
,24656,1,625.000000000000000,1
,24702,1,625.000000000000000,2
,24703,3,1875.000000000000000,2
,24903,4,2500.000000000000000,1
,24945,3,1875.000000000000000,1
,24946,1,625.000000000000000,1
,24992,4,2500.000000000000000,2
,25191,1,625.000000000000000,1
,25192,3,1875.000000000000000,1
,25235,3,1875.000000000000000,1
,25236,1,625.000000000000000,1
,25281,1,625.000000000000000,2
,25282,3,1875.000000000000000,2
,25480,4,2500.000000000000000,1
,25525,4,2500.000000000000000,1
,25570,4,2500.000000000000000,2
,25768,3,1875.000000000000000,1
,25769,1,625.000000000000000,1
,25814,4,2500.000000000000000,1
,25859,4,2500.000000000000000,2
,26056,3,1875.000000000000000,1
,26057,1,625.000000000000000,1
,26103,2,1250.000000000000000,1
,26104,4,2500.000000000000000,1
,26149,4,2500.000000000000000,2
,26150,4,2500.000000000000000,2
,26151,4,2500.000000000000000,2
,26152,1,625.000000000000000,2
,26345,4,2500.000000000000000,1
,26394,4,2500.000000000000000,1
,26441,3,1875.000000000000000,2
,26442,4,2500.000000000000000,2
,26443,5,3125.000000000000000,2
,26444,1,625.000000000000000,2
,26634,4,2500.000000000000000,1
,26683,4,2500.000000000000000,1
,26733,3,1875.000000000000000,2
,26734,4,2500.000000000000000,2
,26735,4,2500.000000000000000,2
,26736,2,1250.000000000000000,2
,26923,4,2500.000000000000000,1
,26972,4,2500.000000000000000,1
,27025,2,1250.000000000000000,2
,27026,4,2500.000000000000000,2
,27027,4,2500.000000000000000,2
,27212,4,2500.000000000000000,1
,27261,4,2500.000000000000000,1
,27316,3,1875.000000000000000,2
,27317,1,625.000000000000000,2
,27501,4,2500.000000000000000,1
,27550,2,1250.000000000000000,1
,27551,4,2500.000000000000000,1
,27552,2,1250.000000000000000,1
,27555,1,625.000000000000000,1
,27556,6,3750.000000000000000,1
,27557,2,1250.000000000000000,1
,27606,4,2500.000000000000000,2
,27790,4,2500.000000000000000,1
,27841,2,1250.000000000000000,1
,27842,3,1875.000000000000000,1
,27844,2,1250.000000000000000,1
,27845,2,1250.000000000000000,1
,27846,3,1875.000000000000000,1
,27847,1,625.000000000000000,1
,27893,2,1250.000000000000000,2
,27894,4,2500.000000000000000,2
,27895,2,1250.000000000000000,2
,28079,4,2500.000000000000000,1
,28131,1,625.000000000000000,1
,28132,4,2500.000000000000000,1
,28133,2,1250.000000000000000,1
,28136,3,1875.000000000000000,1
,28137,3,1875.000000000000000,1
,28181,2,1250.000000000000000,2
,28182,4,2500.000000000000000,2
,28368,4,2500.000000000000000,1
,28426,1,625.000000000000000,1
,28427,3,1875.000000000000000,1
,28470,3,1875.000000000000000,2
,28471,1,625.000000000000000,2
,28657,4,2500.000000000000000,1
,28716,3,1875.000000000000000,1
,28717,1,625.000000000000000,1
,28760,4,2500.000000000000000,2
,28946,4,2500.000000000000000,1
,29006,3,1875.000000000000000,1
,29007,1,625.000000000000000,1
,29050,4,2500.000000000000000,2
,29051,3,1875.000000000000000,2
,29235,4,2500.000000000000000,1
,29296,3,1875.000000000000000,1
,29297,1,625.000000000000000,1
,29340,3,1875.000000000000000,2
,29341,1,625.000000000000000,2
,29524,4,2500.000000000000000,1
,29586,4,2500.000000000000000,1
,29630,4,2500.000000000000000,2
,29813,4,2500.000000000000000,1
,29875,4,2500.000000000000000,1
,29919,5,3125.000000000000000,2
,30103,4,2500.000000000000000,1
,30164,1,625.000000000000000,1
,30165,3,1875.000000000000000,1
,30208,2,1250.000000000000000,2
,30209,2,1250.000000000000000,2
,30393,4,2500.000000000000000,1
,30454,4,2500.000000000000000,1
,30497,4,2500.000000000000000,2
,30683,4,2500.000000000000000,1
,30743,4,2500.000000000000000,1
,30783,2,1250.000000000000000,2
,30784,4,2500.000000000000000,2
,30785,4,2500.000000000000000,2
,30786,3,1875.000000000000000,2
,30973,4,2500.000000000000000,1
,31032,4,2500.000000000000000,1
,31069,4,2500.000000000000000,2
,31070,4,2500.000000000000000,2
,31071,2,1250.000000000000000,2
,31072,2,1250.000000000000000,2
,31263,4,2500.000000000000000,1
,31320,3,1875.000000000000000,1
,31321,1,625.000000000000000,1
,31355,3,1875.000000000000000,2
,31356,4,2500.000000000000000,2
,31357,4,2500.000000000000000,2
,31360,2,1250.000000000000000,2
,31553,4,2500.000000000000000,1
,31609,4,2500.000000000000000,1
,31644,4,2500.000000000000000,2
,31843,4,2500.000000000000000,1
,31898,2,1250.000000000000000,1
,31899,2,1250.000000000000000,1
,31933,4,2500.000000000000000,2
,32132,1,625.000000000000000,1
,32133,3,1875.000000000000000,1
,32188,3,1875.000000000000000,1
,32189,1,625.000000000000000,1
,32222,4,2500.000000000000000,2
,32422,4,2500.000000000000000,1
,32478,3,1875.000000000000000,1
,32479,5,3125.000000000000000,1
,32480,4,2500.000000000000000,1
,32481,2,1250.000000000000000,1
,32510,3,1875.000000000000000,2
,32511,5,3125.000000000000000,2
,32712,4,2500.000000000000000,1
,32770,2,1250.000000000000000,1
,32771,4,2500.000000000000000,1
,32772,4,2500.000000000000000,1
,32799,4,2500.000000000000000,2
,33002,4,2500.000000000000000,1
,33061,1,625.000000000000000,1
,33062,4,2500.000000000000000,1
,33063,4,2500.000000000000000,1
,33064,1,625.000000000000000,1
,33065,2,1250.000000000000000,1
,33066,4,2500.000000000000000,1
,33088,4,2500.000000000000000,2
,33291,4,2500.000000000000000,1
,33353,3,1875.000000000000000,1
,33354,2,1250.000000000000000,1
,33356,4,2500.000000000000000,1
,33377,3,1875.000000000000000,2
,33378,3,1875.000000000000000,2
,33398,1,625.000000000000000,1
,33399,1,625.000000000000000,1
,33580,4,2500.000000000000000,1
,33645,4,2500.000000000000000,1
,33667,2,1250.000000000000000,2
,33668,3,1875.000000000000000,2
,33686,4,2500.000000000000000,1
,33687,3,1875.000000000000000,1
,33869,4,2500.000000000000000,1
,33934,4,2500.000000000000000,1
,33957,4,2500.000000000000000,2
,33975,4,2500.000000000000000,1
,34158,4,2500.000000000000000,1
,34223,4,2500.000000000000000,1
,34246,4,2500.000000000000000,2
,34264,4,2500.000000000000000,1
,34447,4,2500.000000000000000,1
,34512,4,2500.000000000000000,1
,34535,4,2500.000000000000000,2
,34552,3,1875.000000000000000,1
,34553,1,625.000000000000000,1
,34736,1,625.000000000000000,1
,34737,3,1875.000000000000000,1
,34801,4,2500.000000000000000,1
,34823,3,1875.000000000000000,2
,34824,2,1250.000000000000000,2
,34839,2,1250.000000000000000,1
,34840,4,2500.000000000000000,1
,34841,2,1250.000000000000000,1
,35026,1,625.000000000000000,1
,35027,3,1875.000000000000000,1
,35089,4,2500.000000000000000,1
,35112,2,1250.000000000000000,2
,35113,2,1250.000000000000000,2
,35127,2,1250.000000000000000,1
,35128,2,1250.000000000000000,1
,35316,1,625.000000000000000,1
,35317,3,1875.000000000000000,1
,35377,4,2500.000000000000000,1
,35401,3,1875.000000000000000,2
,35402,1,625.000000000000000,2
,35415,1,625.000000000000000,1
,35416,6,3750.000000000000000,1
,35606,1,625.000000000000000,1
,35607,3,1875.000000000000000,1
,35665,4,2500.000000000000000,1
,35666,2,1250.000000000000000,1
,35689,3,1875.000000000000000,2
,35690,1,625.000000000000000,2
,35704,4,2500.000000000000000,1
,35826,1,625.000000000000000,1
,35827,2,1250.000000000000000,1
,35896,1,625.000000000000000,1
,35897,3,1875.000000000000000,1
,35954,4,2500.000000000000000,1
,35977,2,1250.000000000000000,2
,35978,2,1250.000000000000000,2
,35993,4,2500.000000000000000,1
,36116,2,1250.000000000000000,1
,36117,4,2500.000000000000000,1
,36118,4,2500.000000000000000,1
,36119,4,2500.000000000000000,1
,36120,3,1875.000000000000000,1
,36186,1,625.000000000000000,1
,36187,3,1875.000000000000000,1
,36243,2,1250.000000000000000,1
,36244,2,1250.000000000000000,1
,36258,3,1875.000000000000000,2
,36260,1,625.000000000000000,2
,36261,4,2500.000000000000000,2
